Player ID,Player,Pos,Squad,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK
e33c06cf,Niklas Süle,DF,de Dortmund,0.0,0.0,0.0,0.0,0.0
934e1968,Dominik Szoboszlai,FW,de RB Leipzig,0.14,0.28,0.41,0.14,0.41
c8829a58,Christian Sørensen,"DF,MF",dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
4c2a5d34,Mehdi Taremi,FW,pt Porto,0.74,0.29,1.03,0.44,0.74
4f255115,Aurélien Tchouaméni,MF,es Real Madrid,0.0,0.0,0.0,0.0,0.0
829aa60c,Mathys Tel,FW,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
6f51e382,Marc-André ter Stegen,GK,es Barcelona,0.0,0.0,0.0,0.0,0.0
04e531b6,Pablo Torre,"MF,FW",es Barcelona,0.95,0.0,0.95,0.95,0.95
9e1035f8,Ferrán Torres,"FW,MF",es Barcelona,1.44,0.48,1.91,1.44,1.91
7d3e7da6,Sven Ulreich,GK,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
d248cd8f,Dayot Upamecano,DF,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
b997c3de,Mateus Uribe,MF,pt Porto,0.15,0.0,0.15,0.0,0.0
c2111b45,Jesús Vallejo,DF,es Real Madrid,0.0,0.0,0.0,0.0,0.0
0959c2a2,Federico Valverde,"MF,FW",es Real Madrid,0.19,0.28,0.47,0.19,0.47
08990838,Denis Vavro,DF,dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
fd51b456,Lucas Vázquez,DF,es Real Madrid,0.0,0.45,0.45,0.0,0.45
6bc49da7,Gabriel Veron,"MF,FW",pt Porto,0.0,0.0,0.0,0.0,0.0
1467af0d,Marco Verratti,MF,fr Paris S-G,0.0,0.14,0.14,0.0,0.14
3b029691,Vitinha,MF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
d0d8dd44,Stefan de Vrij,DF,it Inter,0.0,0.0,0.0,0.0,0.0
86dd77d1,Kyle Walker,"DF,FW",eng Manchester City,0.0,0.0,0.0,0.0,0.0
cb64672e,Paul Wanner,"DF,FW",de Bayern Munich,0.0,0.0,0.0,0.0,0.0
f9acca3a,Wendell,DF,pt Porto,0.0,0.0,0.0,0.0,0.0
49fe9070,Timo Werner,FW,de RB Leipzig,0.36,0.36,0.72,0.36,0.72
c19a2df1,Josh Wilson-Esbrand,DF,eng Manchester City,0.0,0.0,0.0,0.0,0.0
5dfc6ad5,Axel Witsel,"DF,MF",es Atlético Madrid,0.0,0.19,0.19,0.0,0.19
fa661778,Marius Wolf,DF,de Dortmund,0.0,0.0,0.0,0.0,0.0
6b9960cf,Warren Zaire-Emery,MF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
6bb2c084,Andre-Frank Zambo Anguissa,MF,it Napoli,0.14,0.42,0.55,0.14,0.55
3b12b11f,Alessandro Zanoli,DF,it Napoli,0.0,0.0,0.0,0.0,0.0
f15b778f,Zeca,MF,dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
d19ef4ef,Alessio Zerbin,FW,it Napoli,0.0,0.0,0.0,0.0,0.0
a5296e55,Piotr Zieliński,MF,it Napoli,0.58,0.29,0.87,0.29,0.58
