Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Player Link
b8e740fb,250,Ryan Gravenberch,nl NED,MF,de Bayern Munich,20,2002,6,2,254,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.2,6,15,10,0.00,0.00,0.00,0.00,0.00,0.19,0.23,0.42,0.19,0.42,Matches,https://fbref.com/en/players/b8e740fb/Ryan-Gravenberch
3f034750,251,Ivo Grbić,hr CRO,GK,es Atlético Madrid,26,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3f034750/Ivo-Grbic
b0b4fd3e,252,Jack Grealish,eng ENG,FW,eng Manchester City,26,1995,13,12,933,10.4,0,1,1,0,0,0,1,0,1.0,1.0,2.9,3.9,65,41,115,0.00,0.10,0.10,0.00,0.10,0.10,0.28,0.38,0.10,0.38,Matches,https://fbref.com/en/players/b0b4fd3e/Jack-Grealish
df69b544,253,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,31,1991,6,4,406,4.5,1,1,2,1,0,1,0,0,2.5,1.7,1.2,2.9,8,26,27,0.22,0.22,0.44,0.22,0.44,0.56,0.26,0.81,0.38,0.64,Matches,https://fbref.com/en/players/df69b544/Antoine-Griezmann
ffbbc83b,254,Florian Grillitsch,at AUT,MF,nl Ajax,26,1995,5,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
b1f4086c,255,Álex Grimaldo,es ESP,DF,pt Benfica,26,1995,10,10,900,10.0,2,4,6,2,0,0,0,0,1.2,1.2,3.2,4.4,20,50,62,0.20,0.40,0.60,0.20,0.60,0.12,0.32,0.44,0.12,0.44,Matches,https://fbref.com/en/players/b1f4086c/Alex-Grimaldo
8b8e759d,256,Marko Grujić,rs SRB,MF,pt Porto,26,1996,4,3,278,3.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,2,19,3,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23,Matches,https://fbref.com/en/players/8b8e759d/Marko-Grujic
0076ab7f,257,Nemanja Gudelj,rs SRB,"DF,MF",es Sevilla,30,1991,6,5,496,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
e6bc67d7,258,Gonçalo Guedes,pt POR,"FW,MF",pt Benfica,25,1996,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12,Matches,https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes
5ea8ef20,259,Mattéo Guendouzi,fr FRA,MF,fr Marseille,23,1999,6,5,418,4.6,2,0,2,1,1,1,1,0,1.2,0.4,0.3,0.7,14,36,28,0.43,0.00,0.43,0.22,0.22,0.27,0.06,0.32,0.10,0.15,Matches,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
048a1cbc,260,Raphaël Guerreiro,pt POR,DF,de Dortmund,28,1993,6,5,479,5.3,2,0,2,2,0,0,0,0,0.7,0.7,1.1,1.8,13,22,32,0.38,0.00,0.38,0.38,0.38,0.13,0.21,0.34,0.13,0.34,Matches,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
7155e3e1,261,Pape Gueye,sn SEN,MF,fr Marseille,23,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/7155e3e1/Pape-Gueye
bcb2ccd8,262,Péter Gulácsi,hu HUN,GK,de RB Leipzig,32,1990,3,3,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
819b3158,263,İlkay Gündoğan,de GER,MF,eng Manchester City,31,1990,13,12,994,11.0,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,24,76,43,0.09,0.18,0.27,0.09,0.27,0.15,0.15,0.30,0.15,0.30,Matches,https://fbref.com/en/players/819b3158/Ilkay-Gundogan
5ad50391,264,Joško Gvardiol,hr CRO,DF,de RB Leipzig,20,2002,6,6,540,6.0,2,0,2,2,0,0,0,0,0.8,0.8,0.2,1.0,3,18,0,0.33,0.00,0.33,0.33,0.33,0.13,0.04,0.17,0.13,0.17,Matches,https://fbref.com/en/players/5ad50391/Josko-Gvardiol
1f44ac21,265,Erling Haaland,no NOR,FW,eng Manchester City,22,2000,11,11,841,9.3,12,1,13,11,1,2,1,0,10.7,9.1,0.8,9.9,9,12,31,1.28,0.11,1.39,1.18,1.28,1.14,0.09,1.23,0.97,1.06,Matches,https://fbref.com/en/players/1f44ac21/Erling-Haaland
92432bc6,266,Amadou Haidara,ml MLI,MF,de RB Leipzig,24,1998,7,4,339,3.8,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,3,16,4,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.22,0.09,0.22,Matches,https://fbref.com/en/players/92432bc6/Amadou-Haidara
e42d61c7,267,Achraf Hakimi,ma MAR,"DF,MF",fr Paris S-G,23,1998,8,7,580,6.4,0,2,2,0,0,0,1,0,0.5,0.5,0.4,0.9,18,19,63,0.00,0.31,0.31,0.00,0.31,0.08,0.06,0.14,0.08,0.14,Matches,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
d2fd7c14,268,Sead Haksabanović,me MNE,"MF,FW",sct Celtic,23,1999,6,3,229,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,9,12,28,0.00,0.00,0.00,0.00,0.00,0.06,0.26,0.31,0.06,0.31,Matches,https://fbref.com/en/players/d2fd7c14/Sead-Haksabanovic
ba115a40,269,Sébastien Haller,ci CIV,FW,de Dortmund,28,1994,2,2,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,12,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15,Matches,https://fbref.com/en/players/ba115a40/Sebastien-Haller
8ff2354e,270,Marcel Halstenberg,de GER,DF,de RB Leipzig,30,1991,4,2,167,1.9,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,12,0.00,0.54,0.54,0.00,0.54,0.01,0.15,0.17,0.01,0.17,Matches,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
e7d59f4f,271,Amine Harit,ma MAR,MF,fr Marseille,25,1997,6,4,380,4.2,1,2,3,1,0,0,0,0,1.0,1.0,1.5,2.6,18,24,48,0.24,0.47,0.71,0.24,0.71,0.25,0.36,0.61,0.25,0.61,Matches,https://fbref.com/en/players/e7d59f4f/Amine-Harit
cb4f24c6,272,Joe Hart,eng ENG,GK,sct Celtic,35,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/cb4f24c6/Joe-Hart
9ab16552,273,Makoto Hasebe,jp JPN,DF,de Eint Frankfurt,38,1984,4,3,257,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
78f85621,274,Reo Hatate,jp JPN,MF,sct Celtic,24,1997,6,6,448,5.0,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,2,31,19,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches,https://fbref.com/en/players/78f85621/Reo-Hatate
8454388c,275,Milan Havel,cz CZE,DF,cz Viktoria Plzeň,27,1994,6,5,424,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,11,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,https://fbref.com/en/players/8454388c/Milan-Havel
fed7cb61,276,Kai Havertz,de GER,"FW,MF",eng Chelsea,23,1999,10,7,619,6.9,2,0,2,1,1,1,0,0,2.6,1.8,1.9,3.7,17,27,75,0.29,0.00,0.29,0.15,0.15,0.38,0.27,0.65,0.27,0.54,Matches,https://fbref.com/en/players/fed7cb61/Kai-Havertz
a39bb753,277,Eden Hazard,be BEL,"FW,MF",es Real Madrid,31,1991,3,1,132,1.5,1,1,2,1,0,0,0,0,0.9,0.9,0.3,1.2,5,4,9,0.68,0.68,1.36,0.68,1.36,0.60,0.23,0.83,0.60,0.83,Matches,https://fbref.com/en/players/a39bb753/Eden-Hazard
50871bcc,278,Thorgan Hazard,be BEL,"DF,FW",de Dortmund,29,1993,5,3,200,2.2,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,2,7,11,0.45,0.00,0.45,0.45,0.45,0.11,0.15,0.26,0.11,0.26,Matches,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
40d08dcd,279,Dolev Haziz,il ISR,DF,il Maccabi Haifa,27,1995,3,2,211,2.3,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.4,10,7,19,0.00,0.43,0.43,0.00,0.43,0.01,0.14,0.15,0.01,0.15,Matches,https://fbref.com/en/players/40d08dcd/Dolev-Haziz
61f63784,280,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,32,1990,6,6,512,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/61f63784/Lukas-Hejda
935e6b8f,281,Jordan Henderson,eng ENG,MF,eng Liverpool,32,1990,4,4,277,3.1,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,5,25,4,0.00,0.32,0.32,0.00,0.32,0.00,0.19,0.19,0.00,0.19,Matches,https://fbref.com/en/players/935e6b8f/Jordan-Henderson
ffed43e3,282,Jack Hendry,sct SCO,DF,be Club Brugge,27,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/ffed43e3/Jack-Hendry
0a89e877,283,Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,25,1997,7,1,202,2.2,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,10,9,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches,https://fbref.com/en/players/0a89e877/Benjamin-Henrichs
555f3a0b,284,Mario Hermoso,es ESP,DF,es Atlético Madrid,27,1995,3,2,158,1.8,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.7,3,14,1,0.57,0.00,0.57,0.57,0.57,0.39,0.04,0.42,0.39,0.42,Matches,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
c3ee18ef,285,Lucas Hernández,fr FRA,DF,de Bayern Munich,26,1996,2,2,173,1.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,3,8,0,0.52,0.00,0.52,0.52,0.52,0.19,0.00,0.19,0.19,0.19,Matches,https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
d4c9725f,286,Theo Hernández,fr FRA,DF,it Milan,24,1997,11,11,945,10.5,0,1,1,0,0,0,2,0,0.5,0.5,1.6,2.1,31,46,38,0.00,0.10,0.10,0.00,0.10,0.05,0.15,0.20,0.05,0.20,Matches,https://fbref.com/en/players/d4c9725f/Theo-Hernandez
92e7e919,287,Son Heung-min,kr KOR,"MF,FW",eng Tottenham,30,1992,8,8,618,6.9,2,0,2,2,0,0,1,0,1.5,1.5,1.5,3.0,19,15,48,0.29,0.00,0.29,0.29,0.29,0.22,0.21,0.44,0.22,0.44,Matches,https://fbref.com/en/players/92e7e919/Son-Heung-min
0c7a48f8,288,Piero Hincapié,ec ECU,DF,de Leverkusen,20,2002,5,5,450,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,10,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,https://fbref.com/en/players/0c7a48f8/Piero-Hincapie
5521f419,289,Adam Hložek,cz CZE,"MF,FW",de Leverkusen,20,2002,6,3,275,3.1,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,5,13,13,0.00,0.33,0.33,0.00,0.33,0.15,0.26,0.41,0.15,0.41,Matches,https://fbref.com/en/players/5521f419/Adam-Hlozek
d92ab59f,290,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24,1998,6,2,290,3.2,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.3,10,6,12,0.00,0.31,0.31,0.00,0.31,0.06,0.05,0.10,0.06,0.10,Matches,https://fbref.com/en/players/d92ab59f/Libor-Holik
ad3389d5,291,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,32,1989,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
15f3ec41,292,Callum Hudson-Odoi,eng ENG,FW,de Leverkusen,21,2000,6,6,461,5.1,1,0,1,1,0,0,0,0,0.8,0.8,1.2,2.1,26,31,51,0.20,0.00,0.20,0.20,0.20,0.16,0.24,0.40,0.16,0.40,Matches,https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi
05d548d8,293,Mats Hummels,de GER,DF,de Dortmund,33,1988,4,4,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,10,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,https://fbref.com/en/players/05d548d8/Mats-Hummels
8b04d6c1,294,Pierre Højbjerg,dk DEN,MF,eng Tottenham,26,1995,7,7,624,6.9,1,2,3,1,0,0,3,0,0.3,0.3,0.5,0.8,7,40,14,0.14,0.29,0.43,0.14,0.43,0.05,0.07,0.12,0.05,0.12,Matches,https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg
ba492306,295,Samuel Iling-Junior,eng ENG,DF,it Juventus,18,2003,1,0,21,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,4,0.00,4.29,4.29,0.00,4.29,0.00,0.92,0.92,0.00,0.92,Matches,https://fbref.com/en/players/ba492306/Samuel-Iling-Junior
33651873,296,Gonçalo Inácio,pt POR,DF,pt Sporting CP,20,2001,6,6,540,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,13,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/33651873/Goncalo-Inacio
a0b4bb3e,297,Isco,es ESP,"MF,FW",es Sevilla,30,1992,6,5,399,4.4,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,5,28,13,0.23,0.23,0.45,0.23,0.45,0.15,0.05,0.20,0.15,0.20,Matches,https://fbref.com/en/players/a0b4bb3e/Isco
1f994616,298,Franco Israel,uy URU,GK,pt Sporting CP,22,2000,2,1,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1f994616/Franco-Israel
29fbdc88,299,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,23,1998,6,6,524,5.8,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,15,17,20,0.00,0.00,0.00,0.00,0.00,0.16,0.03,0.19,0.16,0.19,Matches,https://fbref.com/en/players/29fbdc88/Luka-Ivanusec
d97cccc9,300,Ryan Jack,sct SCO,MF,sct Rangers,30,1992,4,2,191,2.1,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,5,6,0.00,0.47,0.47,0.00,0.47,0.00,0.14,0.14,0.00,0.14,Matches,https://fbref.com/en/players/d97cccc9/Ryan-Jack
a8ee54ad,301,Kristijan Jakić,hr CRO,DF,de Eint Frankfurt,25,1997,8,7,616,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,12,21,19,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic
1265a93a,302,Reece James,eng ENG,"DF,MF",eng Chelsea,22,1999,8,8,691,7.7,1,1,2,1,0,0,3,0,0.5,0.5,1.0,1.6,23,44,61,0.13,0.13,0.26,0.13,0.26,0.07,0.14,0.21,0.07,0.21,Matches,https://fbref.com/en/players/1265a93a/Reece-James
4737cebe,303,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,27,1995,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
eeba07f8,304,Luis Javier Suárez,co COL,FW,fr Marseille,24,1997,4,1,114,1.3,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,1,1,11,0.00,0.00,0.00,0.00,0.00,0.39,0.20,0.58,0.39,0.58,Matches,https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez
213f0daf,305,Elias Jelert,dk DEN,"DF,MF",dk FC Copenhagen,19,2003,4,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/213f0daf/Elias-Jelert
b244e804,306,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27,1995,6,4,361,4.0,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,3,10,6,0.00,0.25,0.25,0.00,0.25,0.00,0.13,0.13,0.00,0.13,Matches,https://fbref.com/en/players/b244e804/Vaclav-Jemelka
cd1629bc,307,Valdemar Jensen,dk DEN,DF,dk FC Copenhagen,19,2003,4,3,304,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,9,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,https://fbref.com/en/players/cd1629bc/Valdemar-Jensen
ee644761,308,Moritz Jenz,de GER,DF,sct Celtic,23,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,29,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,https://fbref.com/en/players/ee644761/Moritz-Jenz
79083382,309,Juan Jesus,br BRA,DF,it Napoli,31,1991,3,2,205,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/79083382/Juan-Jesus
f9bd541e,310,Erik Jirka,sk SVK,"FW,MF",cz Viktoria Plzeň,24,1997,6,2,266,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,4,8,11,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,Matches,https://fbref.com/en/players/f9bd541e/Erik-Jirka
c16c4e3b,311,Ísak Jóhannesson,is ISL,"FW,MF",dk FC Copenhagen,19,2003,5,3,290,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,3,5,6,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.31,0.07,0.31,Matches,https://fbref.com/en/players/c16c4e3b/Isak-Johannesson
4fb9c88f,312,Curtis Jones,eng ENG,"FW,MF",eng Liverpool,21,2001,2,1,100,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,1,3,5,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22,Matches,https://fbref.com/en/players/4fb9c88f/Curtis-Jones
1bacc518,313,Frenkie de Jong,nl NED,MF,es Barcelona,25,1997,4,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,17,20,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,https://fbref.com/en/players/1bacc518/Frenkie-de-Jong
2a0c8ba4,314,Joan Jordán,es ESP,MF,es Sevilla,28,1994,6,2,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,20,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
45db685d,315,Jorginho,it ITA,MF,eng Chelsea,30,1991,6,4,418,4.6,1,0,1,0,1,1,0,0,0.9,0.1,0.3,0.4,9,40,6,0.22,0.00,0.22,0.00,0.00,0.19,0.06,0.25,0.02,0.08,Matches,https://fbref.com/en/players/45db685d/Jorginho
8c5f1522,316,Jota,pt POR,FW,sct Celtic,23,1999,4,3,285,3.2,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,16,11,45,0.63,0.00,0.63,0.63,0.63,0.29,0.17,0.45,0.29,0.45,Matches,https://fbref.com/en/players/8c5f1522/Jota
178ae8f8,317,Diogo Jota,pt POR,"FW,MF",eng Liverpool,25,1996,6,3,263,2.9,0,4,4,0,0,0,0,0,0.8,0.8,1.3,2.1,5,15,25,0.00,1.37,1.37,0.00,1.37,0.29,0.45,0.73,0.29,0.73,Matches,https://fbref.com/en/players/178ae8f8/Diogo-Jota
7111d552,318,Vinicius Júnior,br BRA,FW,es Real Madrid,22,2000,12,11,972,10.8,7,6,13,7,0,0,1,0,6.5,6.5,2.7,9.2,70,20,130,0.65,0.56,1.20,0.65,1.20,0.60,0.25,0.85,0.60,0.85,Matches,https://fbref.com/en/players/7111d552/Vinicius-Junior
0a084b35,319,Josip Juranović,hr CRO,DF,sct Celtic,26,1995,6,6,540,6.0,0,0,0,0,0,1,1,0,0.8,0.0,0.9,0.9,23,45,25,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.29,0.01,0.15,Matches,https://fbref.com/en/players/0a084b35/Josip-Juranovic
2a9f6b4d,320,Jutglà,es ESP,FW,be Club Brugge,23,1999,8,6,511,5.7,2,2,4,1,1,1,0,0,1.8,1.0,1.4,2.4,7,7,32,0.35,0.35,0.70,0.18,0.53,0.31,0.25,0.57,0.18,0.43,Matches,https://fbref.com/en/players/2a9f6b4d/Jutgla
c066d1a5,321,Issa Kaboré,bf BFA,DF,fr Marseille,21,2001,4,0,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,12,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,https://fbref.com/en/players/c066d1a5/Issa-Kabore
85f7d1be,322,Pierre Kalulu,fr FRA,DF,it Milan,22,2000,10,8,751,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,13,35,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches,https://fbref.com/en/players/85f7d1be/Pierre-Kalulu
df064106,323,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27,1995,6,6,492,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,2,24,5,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16,Matches,https://fbref.com/en/players/df064106/Lukas-Kalvach
15b287da,324,Daichi Kamada,jp JPN,"MF,FW",de Eint Frankfurt,25,1996,8,8,696,7.7,3,0,3,2,1,1,1,0,3.0,2.2,0.4,2.7,17,34,36,0.39,0.00,0.39,0.26,0.26,0.39,0.06,0.45,0.29,0.34,Matches,https://fbref.com/en/players/15b287da/Daichi-Kamada
4da9191b,325,Glen Kamara,fi FIN,MF,sct Rangers,26,1995,4,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,https://fbref.com/en/players/4da9191b/Glen-Kamara
0ca476cc,326,Dijon Kameri,at AUT,MF,at RB Salzburg,18,2004,4,1,121,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,4,6,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.27,0.14,0.27,Matches,https://fbref.com/en/players/0ca476cc/Dijon-Kameri
b825a650,327,Kevin Kampl,si SVN,MF,de RB Leipzig,31,1990,5,3,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,23,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/b825a650/Kevin-Kampl
21a66f6a,328,Harry Kane,eng ENG,FW,eng Tottenham,29,1993,8,8,720,8.0,1,2,3,0,1,2,1,0,3.6,2.0,1.1,3.1,13,38,76,0.12,0.25,0.37,0.00,0.25,0.45,0.13,0.58,0.25,0.39,Matches,https://fbref.com/en/players/21a66f6a/Harry-Kane
b9fbae28,329,N'Golo Kanté,fr FRA,MF,eng Chelsea,31,1991,2,2,164,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,9,11,10,0.00,0.00,0.00,0.00,0.00,0.35,0.11,0.46,0.35,0.46,Matches,https://fbref.com/en/players/b9fbae28/NGolo-Kante
23a10591,330,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,22,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/23a10591/Mamoudou-Karamoko
3d50bcdb,331,Moise Kean,it ITA,"FW,MF",it Juventus,22,2000,5,1,111,1.2,1,0,1,1,0,0,0,0,1.4,1.4,0.0,1.4,6,5,8,0.81,0.00,0.81,0.81,0.81,1.17,0.00,1.17,1.17,1.17,Matches,https://fbref.com/en/players/3d50bcdb/Moise-Kean
316de854,332,Ryan Kent,eng ENG,"FW,MF",sct Rangers,25,1996,6,6,507,5.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,16,12,38,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,https://fbref.com/en/players/316de854/Ryan-Kent
05e19d6a,333,Franck Kessié,ci CIV,MF,es Barcelona,25,1996,6,3,274,3.0,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,5,8,17,0.33,0.00,0.33,0.33,0.33,0.09,0.07,0.16,0.09,0.16,Matches,https://fbref.com/en/players/05e19d6a/Franck-Kessie
862fa9fb,334,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,29,1993,5,5,428,4.8,0,0,0,0,0,0,1,1,0.1,0.1,0.0,0.1,3,7,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,https://fbref.com/en/players/862fa9fb/Davit-Khocholava
